Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Are you currently a dues paying member of the Communications Workers of America (CWA)?,Would you agree or disagree that sexual harassment is an issue in your workplace?,"  Have you personally experienced any of the following harassments at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ","Yes, to a steward:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to a superior:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","Yes, to Human Resources:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, but I told a coworker:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","No, not reported:If you have experienced any form of sexual harassment in the workplace within the last year, was the issue reported? Check all that apply.","If you have reported an incident of sexual harassment, how satisfied were you with the outcome?","Didn’t want to get someone in trouble:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure how to report the incident:If you did not report to your union steward or representative, why not? Check all that apply.","Unsure reporting the incident would help or be taken seriously:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t have a steward or I’m not sure who that person is:If you did not report to your union steward or representative, why not? Check all that apply.","Worried about retaliation:If you did not report to your union steward or representative, why not? Check all that apply.","Don’t trust my steward:If you did not report to your union steward or representative, why not? Check all that apply.","Reported to Human Resources or a superior instead:If you did not report to your union steward or representative, why not? Check all that apply.","Lack of support from co-workers:If you did not report to your union steward or representative, why not? Check all that apply.","I was not a union member at the time of the incident(s):If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","Other - Write In:If you did not report to your union steward or representative, why not? Check all that apply.","If you did report an incident of sexual harassment to a representative of your union, how much do you agree that the union helped you achieve your desired outcome?",A direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Someone in a more senior role who is not a direct supervisor:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Another union-represented employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"A steward, representative, or leader of my union:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.",A contractor hired by my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A more junior employee:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,A customer of my employer:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Exclusive / None of the above:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,Other - Write In:Please answer whether within the last year people in any of the following roles have ever been perpetrators of sexual harassment against you at your current job. Check all that apply.,"Have you witnessed any of the following harassments a bystander at your current job or workplace within the last year?  Verbal harassment of a sexual nature 	Unwanted touching or physical contact 	Cyber harassment (including unwanted comments or photos shared via email, social media, or text) 	Unwelcome sexual advances or requests for sexual favors 	Physical acts of sexual assault 	Homophobic or transphobic comments or behavior 	Sexism or gender-based discrimination 	Other forms of sexual harassment ",How often do you experience or witness sexual harassment at your workplace?,How satisfied are you with the sexual harassment policy and procedures at your workplace?,Office:Please describe your work location.  Check all that apply.,Call center:Please describe your work location.  Check all that apply.,Newsroom:Please describe your work location.  Check all that apply.,Retail store:Please describe your work location.  Check all that apply.,Work at remote sites in the field or from my vehicle:Please describe your work location.  Check all that apply.,Based from my home:Please describe your work location.  Check all that apply.,Airport or airplane:Please describe your work location.  Check all that apply.,Plant or manufacturing site:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Other - Write In:Please describe your work location.  Check all that apply.,Do you visit homes of customers or clients on the job?,"If yes, have you had an experience in the last year where you feared for your safety, been touched or grabbed, experienced unwanted advances, harassed verbally, or experienced another form of sexual harassment in a customer’s or client’s home?",Have you received training from your employer on protecting yourself from difficult or inappropriate situations in customer’s or client’s homes?,More or better training on how to understand the existing sexual harassment policy and reporting procedure at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Bystander training on how to intervene as a witness of sexual harassment:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Advocating for a better sexual harassment policy at your workplace:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,Assisting and supporting victims of sexual harassment to address the issue and achieve a desired outcome:How interested would you be in the following actions from your union to address sexual harassment in the workplace?,"Addressing issues of sexual harassment within your Local, which could include creating or improving a sexual harassment policy:How interested would you be in the following actions from your union to address sexual harassment in the workplace?",What is your gender?,Other - Write In:What is your gender?,Other - Write In:What is your gender?,What is your race?,Other - Write In:What is your race?,What is your year of birth? (4 digit year),In which industry do you primarily work?,Other - Write In:In which industry do you primarily work?,What is your annual household income?,What is your highest level of education?,Are there any additional comments you’d like to share?,Sentiment - Are there any additional comments you’d like to share?
66,07/02/2018 18:31,07/02/2018 18:34,Complete,,,,English,,,1530570693_5b3aa7c543f276.40796799,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,99.93.104.179,-85.90229797,39.38470078,United States,Edinburgh,IN,46124,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,,,,Work at remote sites in the field or from my vehicle,,,,,,Yes,No,Yes,Neutral,Neutral,Neutral,Neutral,Neutral,Female,,,White,,1967,Telecom,,"$50,000 to $74,999","Some college, no degree",,
74,07/02/2018 18:48,07/02/2018 18:49,Complete,,,,English,,,1530571711_5b3aabbfd3c510.88849003,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 Instagram 51.0.0.31.168 (iPad3,6; iOS 10_3_3; en_US; en-US; scale=2.00; gamut=normal; 640x960)",,73.248.154.168,-74.11209869,40.04570007,United States,Brick,NJ,8723,Yes,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,
76,07/02/2018 19:17,07/02/2018 19:18,Complete,,,,English,,,1530573441_5b3ab28163ed87.84437392,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,71.172.225.117,-74.04920197,40.0807991,United States,Point Pleasant Beach,NJ,8742,Yes,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
77,07/02/2018 19:20,07/02/2018 19:29,Complete,,,,English,,,1530573619_5b3ab333cf95b5.05536947,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 Instagram 52.0.0.14.164 (iPhone9,3; iOS 11_4; en_US; en-US; scale=2.00; gamut=wide; 750x1334)",,108.240.247.38,-119.5634003,36.93579865,United States,Clovis,CA,93611,Yes,Strongly agree,Yes,"Yes, to a steward","Yes, to a superior",,,,Dissatisfied,,,,,,,,,,,,Disagree,,,Another union-represented employee,,,,,,,,Yes,Unsure,Neutral,,Call center,,,,,,,,,No,,,Interested,Interested,Interested,Neutral,Interested,Male,,,Hispanic/Latino,,1976,Telecom,,"$50,000 to $74,999","Some college, no degree","I feel as though we watch these videos on if we experience or see sexual harassment to report it, but when it happened to me I was told that there wasn't much that could be done because the text messages he was sending me was outside of work. I feel like the union and office managers were more concerned on protecting themselves than helping the person asking for help",
78,07/02/2018 19:23,07/02/2018 19:35,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1530573820_5b3ab3fc9f5bf3.57915645,"Mozilla/5.0 (Linux; Android 5.1.1; KFDOWI Build/LVY48F; wv) AppleWebKit/537.36 (KHTML, like Gecko) V","Mozilla/5.0 (Linux; Android 5.1.1; KFDOWI Build/LVY48F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/59.0.3071.125 Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]",,24.147.201.190,-72.58329773,41.37639999,United States,Killingworth,CT,6419,Yes,Agree,Yes,,"Yes, to a superior",,,,Very Dissatisfied,,,,,,Don’t trust my steward,,,,,,,,,,"A steward, representative, or leader of my union",,,,,,,Yes,Unsure,Satisfied,Office,,,,,,,,,,No,,,Interested,Interested,Interested,Interested,Interested,Female,,,,,,Telecom,,,,"Plenty of sexual harassment policies are already on the books, it's the enforcement of those policies fairly and impartially that is not actually being implemented. The higher up in the company andor union a person is the less likely it is that they will actually face any type of punishment. ",
80,07/02/2018 19:51,07/02/2018 19:54,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1530575460_5b3aba640e29f6.90044366,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G891A Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG-SM-G891A Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/178.0.0.57.86;]",,162.217.32.178,-72.03859711,41.35319901,United States,Groton,CT,6340,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Unsure,Very Satisfied,,Call center,,,,,,,,,No,,,Neutral,Interested,Neutral,Interested,Neutral,Female,,,White,,1970,,,,,,
86,07/02/2018 20:11,07/02/2018 20:12,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1530576660_5b3abf14e5dac5.74583966,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) ","Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/178.0.0.57.86;]",,71.59.110.201,-74.25569916,39.97689819,United States,Toms River,NJ,8757,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Unsure or unaware of any policies or procedures related to sexual harassment in my workplace,Office,,,,,,,,,,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Male,,,White,,1982,Government/public service,,"$125,000 to $149,999",Bachelor's degree,,
87,07/02/2018 20:12,07/02/2018 20:17,Complete,,,,English,,,1530576736_5b3abf60b47088.55519733,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99","Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,40.138.189.39,-83.5739975,34.09640121,United States,Jefferson,GA,30549,Yes,Neutral,Yes,,,,,"No, not reported",,,,Unsure reporting the incident would help or be taken seriously,Don’t have a steward or I’m not sure who that person is,Worried about retaliation,,,,,,,,,,Another union-represented employee,,,,,,,,Yes,Unsure,Neutral,,,,,,,,Plant or manufacturing site,,,No,,,Interested,Interested,Interested,Interested,Interested,Male,,,White,,1956,Telecom,,"$75,000 to $99,999",Graduated high school,,
90,07/02/2018 20:17,07/02/2018 20:19,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530577064_5b3ac0a8d4b601.07104146,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,32.208.37.90,-72.79560089,41.28639984,United States,Branford,CT,6405,Yes,Agree,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,
93,07/02/2018 20:24,07/02/2018 20:25,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530577494_5b3ac2560a2e53.76633982,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/11.2.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,73.114.155.76,-72.03859711,41.35319901,United States,Groton,CT,6340,Yes,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
95,07/02/2018 20:26,07/02/2018 20:30,Complete,,,,English,https://mail.yahoo.com/,https://mail.yahoo.com/,1530577568_5b3ac2a03d9fc6.06198393,"Mozilla/5.0 (X11; CrOS x86_64 9000.87.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.101","Mozilla/5.0 (X11; CrOS x86_64 9000.87.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.101 Safari/537.36",,69.243.142.230,-87.88510132,41.93489838,United States,Franklin Park,IL,60131,Yes,Agree,Yes,,,,"No, but I told a coworker",,Neutral,,Unsure how to report the incident,,,Worried about retaliation,,,,,,,,,,Another union-represented employee,,,,,,,,No,Less often than one time per year,Satisfied,,,,,,,Airport or airplane,,,,No,,,Interested,Interested,Interested,Very interested,Very interested,Female,,,White,,,Airlines,,"$35,000 to $49,999","Some college, no degree",,
101,07/02/2018 20:46,07/02/2018 20:47,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530578790_5b3ac7667c70f0.41935226,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/XFINITYMobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,71.196.226.139,-104.7680969,39.66030121,United States,Aurora,CO,80013,Yes,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
102,07/02/2018 20:47,07/02/2018 20:51,Complete,,,,English,,,1530578847_5b3ac79f7ee7a0.66159904,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,64.56.23.151,-90.86569977,30.29739952,United States,Prairieville,LA,70769,Yes,Disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,,,,,,Airport or airplane,,,,No,,,Neutral,Interested,Neutral,Interested,Neutral,Female,,,White,,1965,Airlines,,"$150,000 or more","Some college, no degree",,
103,07/02/2018 20:51,07/02/2018 20:53,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530579077_5b3ac8853f7da4.80651122,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/Sprint;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,173.63.184.104,-74.59140015,40.84609985,United States,Randolph,NJ,7869,Yes,Agree,Yes,,,,"No, but I told a coworker",,Not applicable,,,,,Worried about retaliation,,,,,,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,Yes,1 or more times per month,Dissatisfied,Office,,,,,,,,,,Yes,No,No,Interested,Interested,Very interested,Very interested,Very interested,Female,,,White,,1977,Government/public service,,"$100,000 to $124,999","Advanced degree (Master's, Ph.D., M.D.)",,
105,07/02/2018 21:07,07/02/2018 21:12,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530580028_5b3acc3ca27b33.84011101,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/168.0.0.57.90;FBBV/103647182;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/105295260]",,98.109.187.250,-73.99299622,40.94670105,United States,Dumont,NJ,7628,Yes,Agree,Yes,,,,"No, but I told a coworker",,Not applicable,Didn’t want to get someone in trouble,,,,,,,,,,,,,,Another union-represented employee,,,,A customer of my employer,,,,Yes,At least once per day,Dissatisfied,,,,,Work at remote sites in the field or from my vehicle,,,,Other - Write In,Garage,Yes,Yes,No,Very interested,Very interested,Very interested,Very interested,Very interested,Male,,,Hispanic/Latino,,1974,Telecom,,"$150,000 or more",Bachelor's degree,,
106,07/02/2018 21:09,07/02/2018 21:13,Complete,,,,English,,,1530580181_5b3accd5a56388.74716079,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935V Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 8.0.0; SM-G935V Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,174.220.3.253,-73.81580353,42.71609879,United States,Albany,NY,12205,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Neutral,,,,,,,,,Other - Write In,Tech garage,,,,Interested,Neutral,Neutral,Neutral,Interested,Male,,,Black/African-American,,1968,Telecom,,"$150,000 or more","Some college, no degree",,
110,07/02/2018 21:17,07/02/2018 21:20,Complete,,,,English,http://instagram.com/,http://instagram.com/,1530580661_5b3aceb5db1a76.45257152,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) ","Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 Instagram 52.0.0.8.83 Android (26/8.0.0; 480dpi; 1080x2076; samsung; SM-G950U; dreamqltesq; qcom; en_US; 115994877)",,98.109.99.233,-74.49420166,40.76839828,United States,Morristown,NJ,7960,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,No,Never,Very Satisfied,,,,,,,,,Other - Write In,Police department,No,,,Not interested,Not interested,Not interested,Not interested,Not interested,Male,,,White,,1978,Law enforcement,,"$150,000 or more","Some college, no degree",,
112,07/02/2018 21:24,07/02/2018 21:25,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1530581082_5b3ad05a0fef78.17364331,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G870A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, lik","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G870A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/178.0.0.57.86;]",,76.24.151.62,-72.53630066,41.29880142,United States,Clinton,CT,6413,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
115,07/02/2018 21:41,07/02/2018 21:42,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530582115_5b3ad4639d7f63.68366849,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/167.0.0.50.95;FBBV/102293131;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,73.195.33.82,-74.91619873,39.9571991,United States,Mount Laurel,NJ,8054,Yes,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
117,07/02/2018 21:48,07/02/2018 22:03,Complete,,,,English,,,1530582515_5b3ad5f3d0b769.06528907,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,71.228.104.162,-106.4877014,35.14039993,United States,Albuquerque,NM,87111,Yes,Neutral,Yes,,,,"No, but I told a coworker",,Not applicable,Didn’t want to get someone in trouble,,,,,,,,,,,,,Someone in a more senior role who is not a direct supervisor,,,,,,,,,No,Less often than one time per year,Neutral,,,,,,,Airport or airplane,,,,No,,,Interested,Interested,Neutral,Interested,Neutral,Female,,,White,,1962,Airlines,,"$50,000 to $74,999","Some college, no degree","I addressed the person and told him his actions were unacceptable and unprofessional and Disrespectful.  If it ever happened again, I would take it to the company and his job would be jeopardized. ",
122,07/02/2018 22:17,07/02/2018 22:18,Complete,,,,English,http://m.facebook.com/,http://m.facebook.com/,1530584244_5b3adcb4be00b5.00786146,"Mozilla/5.0 (Linux; Android 6.0.1; XT1254 Build/MCG24.251-5-5; wv) AppleWebKit/537.36 (KHTML, like G","Mozilla/5.0 (Linux; Android 6.0.1; XT1254 Build/MCG24.251-5-5; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]",,174.229.1.76,-79.97100067,40.37870026,United States,Pittsburgh,PA,15227,Yes,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,
124,07/02/2018 22:22,07/02/2018 22:34,Complete,,,,English,https://www.facebook.com/,https://www.facebook.com/,1530584561_5b3addf1c3a632.81634945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,73.148.203.176,-81.73059845,30.30430031,United States,Jacksonville,FL,32205,Yes,Strongly disagree,No,,,,,,Not applicable,,,,,,,,,,,,,,,,,,,,,Exclusive / None of the above,,No,Never,Very Satisfied,,Call center,,,,,,,,,No,,,Not at all interested or opposed,Not at all interested or opposed,Very interested,Not at all interested or opposed,Neutral,Male,,,White,,1968,Telecom,,"$25,000 to $34,999",Graduated high school,"sexual harassment  is overused, and abused as a means to take advantage of a situation brought on by the ME generation",
128,07/02/2018 22:28,07/02/2018 22:30,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530584936_5b3adf682d7b59.17097775,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13C75 [FBAN/FBIOS;FBAV/178.0.0.62.84;FBBV/115359828;FBDV/iPhone4,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.2;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,32.211.136.188,-72.09359741,41.55070114,United States,Norwich,CT,6360,Yes,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,
130,07/02/2018 22:34,07/02/2018 22:35,Complete,,,,English,http://m.facebook.com,http://m.facebook.com,1530585290_5b3ae0ca0f7b14.24926557,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E216 [FBAN/FBIOS;FBAV/176.0.0.70.93;FBBV/113661473;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.3;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",,107.77.201.215,-96.99780273,32.74599838,United States,Grand Prairie,TX,75053,Yes,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,
